Titel,Teaser,Datum,Link,Inhalt
"Morgen Donnerstag: Kinderfreunde-Pressekonferenz ""In Zukunft Gratiskindergärten? Was Eltern wollen - was Kinderlose denken!"" um 10 Uhr!","Wien (SK) - Die Kinderfreunde haben die Firma Marketagent.com und das Institut für Kinderrechte & Elternbildung beauftragt, eine Studie über Wünsche, Sichtweisen und Einstellungen von Eltern und Nichteltern rund...",2006-07-12T10:10:00+02:00,https://www.ots.at/presseaussendung/OTS_20060712_OTS0066/morgen-donnerstag-kinderfreunde-pressekonferenz-in-zukunft-gratiskindergaerten-was-eltern-wollen-was-kinderlose-denken-um-10-uhr,"Wien (SK) - Die Kinderfreunde haben die Firma Marketagent.com unddas Institut für Kinderrechte & Elternbildung beauftragt, eine Studieüber Wünsche, Sichtweisen und Einstellungen von Eltern undNichteltern rund um die Diskussion über Gratiskindergärtenabzuwickeln. Im Rahmen der österreichweit durchgeführten Studiewurden 1.000 Fragebögen ausgewertet. Die Studie zeigt, wieKindergärten heute gesehen werden, wer sie finanzieren soll, welcheAufgabe sie haben, und wie sie organisiert sein sollen. DieErgebnisse und Schlussfolgerungen präsentieren in einer gemeinsamenPressekonferenz zum Thema ""In Zukunft Gratiskindergärten? Was Elternwollen - was Kinderlose denken!"" Mag. Thomas Schwabl(Marketagent.com), LR Josef Ackerl (Bundesvorsitzender derKinderfreunde) Gernot Rammer (Bundesgeschäftsführer derKinderfreunde).Zeit: Morgen Donnerstag, 13. Juli 2006, 10 UhrOrt: Cafe Frauenhuber, 1010 Wien, Himmelpfortgasse 6Die VertreterInnen der Medien sind herzlichst eingeladen.(Schluss) mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖTermin-AvisoKinderfreundeChannelPolitik"
ERINNERUNG: Morgen Donnerstag: Medienaktion von Kinderfreunden und Sozialistischer Jugend,"Jugendorganisationen rufen gemeinsam mit SPÖ-Jugendsprecherin Grossmann dazu auf, 16- bis 18-Jährige nicht von der kommenden NR-Wahl auszuschließen",2006-07-12T09:58:40+02:00,https://www.ots.at/presseaussendung/OTS_20060712_OTS0058/erinnerung-morgen-donnerstag-medienaktion-von-kinderfreunden-und-sozialistischer-jugend,"Jugendorganisationen rufen gemeinsam mit SPÖ-Jugendsprecherin Grossmann dazu auf, 16- bis 18-Jährige nicht von der kommenden NR-Wahl auszuschließenWien (SK) - Die Kinderfreunde und die Sozialistische Jugendveranstalten morgen Donnerstag, den 13. Juli 2006, um 8:15 vor demParlament eine Medienaktion unter dem Motto ""Schluss mit derBevormundung. Wählen mit 16! - auf allen Ebenen!"". Aufgrund derbevorstehenden Auflösung des Nationalrats richten dieJugendorganisationen mit der Aktion einen Aufruf an die Abgeordneten,die 16- bis 18-Jährigen bei den kommenden Nationalratswahlen nichtauszuschließen. Unterstützung erhält die Aktion von SPÖ-Jugend- undKindersprecherin Elisabeth Grossmann. Am Freitag wird die SPÖ einenentsprechenden Antrag im Nationalrat einbringen. ****Zeit: Morgen Donnerstag, 13. Juli 2006, 8.15 UhrOrt: Dr. Karl-Renner-Ring 1-3, vor dem Parlament, 1010 WienDie VertreterInnen der Medien sind herzlich eingeladen. (Schluss)mpRückfragehinweis: SJÖ, Wolfdietrich Hansen, 01 523 41 23 oder 0699 1915 48 04,http://www.sjoe.atRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖTerminKinderfreundeSJÖJugendWahlaltersenkungChannelPolitik"
Donnerstag 13. Juli vor dem Parlament: Medienaktion zu Wahlaltersenkung von Kinderfreunden und Sozialistischer Jugend,Jugendorganisationen fordern bundesweite Wahlaltersenkung auf 16 Jahre,2006-07-11T16:33:17+02:00,https://www.ots.at/presseaussendung/OTS_20060711_OTS0196/donnerstag-13-juli-vor-dem-parlament-medienaktion-zu-wahlaltersenkung-von-kinderfreunden-und-sozialistischer-jugend,"Jugendorganisationen fordern bundesweite Wahlaltersenkung auf 16 JahreWien (SK) - Die Kinderfreunde und die Sozialistische Jugendveranstalten am Donnerstag, den 13. Juli 2006, um 08:15 Uhr vor demParlament eine Medienaktion unter dem Motto ""Schluss mit derBevormundung. Wählen mit 16! - auf allen Ebenen!"". Die Aktion findetanlässlich der bevorstehenden Auflösung des Nationalrats statt. Mitder Aktion richten die Jugendorganisationen einen Aufruf an dieNationalratsabgeordneten, die 16- bis 18-Jährigen bei den kommendenNationalratswahlen nicht auszuschließen. ****Unterstützt wird die Aktion von SPÖ-Jugend- und KindersprecherinElisabeth Grossmann. Am kommenden Freitag wird diese einen Antrag zurWahlaltersenkung im Nationalrat einbringen. Elisabeth Grossmann,Ludwig Dvorak, Bundesvorsitzender der Sozialistischen Jugend, sowieInge Posch, stellvertretende Bundesvorsitzende der Kinderfreunde,werden während der Aktion für Fragen zur Verfügung stehen.Zeit: Donnerstag, 13. Juli 2006, 08:15 UhrOrt: Dr. Karl-Renner-Ring 1-3, vor dem Parlament, 1010 WienDie VertreterInnen der Medien sind herzlich eingeladen. (Schluss) mbRückfragehinweis: SJÖ, Wolfdietrich Hansen, 01 523 41 23 oder 0699 1915 48 04,http://www.sjoe.atRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖKinderfreundeSJÖJugendAvisoFototerminWahlaltersenkungChannelPolitik"
"Gusenbauer eröffnet Sommerfest - Über 1.500 Gäste bei ""MON'TALK'NACHT""","Viel Prominenz aus Politik, Kunst, Wirtschaft und Medien bei herrlichem Wetter im ""schönsten Hotelgarten Wiens""",2006-07-10T21:10:12+02:00,https://www.ots.at/presseaussendung/OTS_20060710_OTS0198/gusenbauer-eroeffnet-sommerfest-ueber-1500-gaeste-bei-montalknacht,"Viel Prominenz aus Politik, Kunst, Wirtschaft und Medien bei herrlichem Wetter im ""schönsten Hotelgarten Wiens""Wien (SK) - Über 1.500 Gäste, darunter zahlreiche Prominente ausPolitik, Kunst und Kultur, Wirtschaft, Medien und Sport folgten derEinladung von SPÖ-Vorsitzendem Alfred Gusenbauer zum traditionellensSommerfest ins Gartenhotel Altmannsdorf, das diesmal unter dem Motto""MON'TALK'NACHT"" stand. In Bezug auf dieses Motto hoffte Gusenbauerin seiner Begrüßung auf viele anregende Gespräche über die ZukunftÖsterreichs an diesem Abend ""im schönsten Hotelgarten Wiens"". InHinblick auf die Nationalratswahlen im Herbst betonte Gusenbauer:""Jenen, die meinen, die Wahl sei bereits geschlagen, sei gesagt:Erstens kommt es anders, zweitens als man denkt."" ****Angesichts seiner Eindrücke vom gestrigen WM-Finale, dasGusenbauer in Berlin mitverfolgte, stellte der SPÖ-Chef die Frage,wie sich Österreich bei der EM im Jahr 2008 präsentieren wolle.""Welches Österreich wollen wir 2008?"" Dies sei eine klareEntscheidung: Ob man die Energie nur zum Verdrängen und Schönredeneinsetze, oder für Gestalten und wirkliche Reformen, etwa in derIntegrations-, Bildungs-, Arbeitsmarkt- oder Wirtschaftspolitik. ""Wirkönnen die kalorische Energie des 'Matschkerns' in eine kinetischeEnergie des Gestaltens umwandeln"", so der SPÖ-Chef, der im Hinblickauf die Wahlauseinandersetzung auch meinte: ""Die, die sich bereits inSiegesgewissheit üben, sollten sich nicht täuschen."" AuchSPÖ-Bundesgeschäftsführer Norbert Darabos nahm in seiner Begrüßungauf die kommende Wahl Bezug: Der heutige Abend und das Motto ""sollendazu anregen, über die wichtigen Themen Österreichs zu diskutieren"",wie soziale Gerechtigkeit, faire Bildungschancen oder den Kampf gegendie Arbeitslosigkeit.Stellvertretend für die zahlreich erschienene Prominenz begrüßteGusenbauer den Wiener Bürgermeister Michael Häupl, Bundeskanzler a.D.Franz Vranitzky, die ehemalige Frauenministerin Johanna Dohnal und""drei gute Haiders"", nämlich Oberösterreichs LH-Stv. Erich Haider,Schauspieler Alfons Haider und ""Mr. PISA"" Günther Haider. Außerdemauch den Industriellen und Ex-Finanzminister Hannes Androsch, denPräsidenten der Industriellenvereinigung Veit Sorger sowieORF-Generaldirektorin Monika Lindner. Unter den Gästen desSommerfests waren außerdem: Die Zweite NationalratspräsidentinBarbara Prammer, Pensionistenverbands-Präsident Karl Blecha, derehemalige SPÖ-Bundespräsidentschaftskandidat und Minister KurtSteyrer; aus dem Bereich Kultur u.a. die Schauspielerin Erika Pluhar,Bundestheater-Chef Georg Springer, der Schauspieler Karlheinz Hackl,Mörbisch-Intendant Harald Serafin. Aus dem Wirtschaftsbereich u.a.BAWAG-Generaldirektor Ewald Nowotny und Siemens-GeneraldirektorinBrigitte Ederer. (Schluss) ah/jsRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖGusenbauerSommerfestChannelPolitik"
SJÖ gegen Brinek-Vorschlag: Geld für die Bildung statt Ghetto-Klassen für ausländische MitschülerInnen!,ÖVP-Bildungsraub führt zu weiterem Ausländer-Populismus der ÖVP,2006-07-10T11:50:05+02:00,https://www.ots.at/presseaussendung/OTS_20060710_OTS0086/sjoe-gegen-brinek-vorschlag-geld-fuer-die-bildung-statt-ghetto-klassen-fuer-auslaendische-mitschuelerinnen,"ÖVP-Bildungsraub führt zu weiterem Ausländer-Populismus der ÖVPWien (SK) - Mit heftiger Kritik reagiert der Vorsitzende derSozialistischen Jugend Österreich (SJÖ), Ludwig Dvorak, auf diejüngsten Vorschläge von ÖVP-Bildungssprecherin Gertrude Brinek,eigene ""Ausländer-Klassen"" einzuführen. Für Dvorak nimmt Brinek mitihrer Forderung Anleihen beim blau-orangen Koalitionspartner inSachen Diskriminierung und Fremdenfeindlichkeit: ""Zuerst streichtBildungsministerin Gehrer in ihrem Kürzungswahn tausendeLehrerInnendienstposten. Und jetzt sollen die Schwächsten derSchwachen, Kinder mit migrantischem Hintergrund, für diese Politikbezahlen, indem sie ghettoisiert werden"", empörte sich Dvorak amMontag gegenüber dem Pressedienst der SPÖ über die Doppelzüngigkeitder Regierungspartei. ****""Natürlich ist es zentral, dass Kinder und Jugendliche in die Lageversetzt werden, dem Unterricht sprachlich folgen zu können. Das kannund muss aber in den Klassen selbst passieren, dafür müssen dannnatürlich auch die Rahmenbedingungen, was Lernunterstützung undKlassengröße betrifft, stimmen"", so Dvorak. Genau dieseRahmenbedingungen habe die schwarz-blau-orange Bundesregierung in denletzten Jahren permanent verschlechtert. Der jüngste Vorschlag seidemnach nicht als Maßnahme im Interesse der zu integrierenden Kinderund Jugendlichen zu sehen, sondern als Versuch, selber am""Wahlgeschäft"" mit dem Ausländerthema teilzuhaben.Für den SJÖ-Vorsitzenden ist der aktuelle Brinek-Vorstoß einParadebeispiel dafür, wie derzeit in Österreichs Innenpolitik mit demAusländerthema umgegangen wird. ""Das öffentliche Bildungs- undSozialsystem wird durch neoliberale Politik ausgehungert undschrittweise demontiert. Und zur Ablenkung werden MigrantInnendiskriminiert und immer neue Schikanen entwickelt, um von den durchdie Regierungspolitik erzeugten Problemen abzulenken. Wir brauchenaber Integration und gleiche Rechte für alle Menschen, stattBildungskürzungen und Diskriminierung"", so Dvorak abschließend.(Schluss) upRückfragehinweis: SJÖ, Wolfdietrich Hansen, 01 523 41 23 oder 0699 1915 48 04,http://www.sjoe.atRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖSJÖBildungJugendPolitikChannelPolitik"
"Protest der Jungen Roten: ""Die Bildung geht flöten"" - FOTOS",Wien (SK) - Fotos zur honorarfreien redaktionellen Verwendung von der Protestaktion der Jungen Roten vor dem Bildungsministerium gibt es auf der Homepage der SPÖ unter dem Link http://www.spoe.at/jump.php?P=30603....,2006-07-07T11:45:28+02:00,https://www.ots.at/presseaussendung/OTS_20060707_OTS0113/protest-der-jungen-roten-die-bildung-geht-floeten-fotos,"Wien (SK) - Fotos zur honorarfreien redaktionellen Verwendung vonder Protestaktion der Jungen Roten vor dem Bildungsministerium gibtes auf der Homepage der SPÖ unter dem Linkhttp://www.spoe.at/jump.php?P=30603. ****Die Jungen Roten rund um die Wiener Gemeinderätin Laura Rudasprotestieren gegen den Bildungsabbau durch Ministerin Gehrer. IhremVorwurf an Gehrer ""Unsere Bildung geht flöten"" wurde vor demBildungsministerium am Wiener Minoritenplatz mit gar nicht soharmonischem Flötenspiel lautstark Ausdruck gegeben. (Schluss) wfRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖBildungProtestaktionFotosChannelPolitik"
SPÖ-Termine vom 10. Juli bis 16. Juli 2006,"Wien (SK) -  MONTAG, 10. Juli 2006:",2006-07-07T11:27:04+02:00,https://www.ots.at/presseaussendung/OTS_20060707_OTS0104/spoe-termine-vom-10-juli-bis-16-juli-2006,"Wien (SK) -MONTAG, 10. Juli 2006:10.00 Uhr Matznetter - PressekonferenzSPÖ-Finanz- und Budgetsprecher Christoph Matznetter nimmt in einerPressekonferenz zum Thema ""Rekordsteuereinnahmen"" Stellung(Parlament, SPÖ-Stützpunktzimmer).DIENSTAG, 11. Juli 2006:09.30 Uhr Gemeinsame Diskussionsveranstaltung derSozialdemokratischen Parlamentsfraktion und des Grünen KlubsDie Sozialdemokratische Parlamentsfraktion und der Grüne Klub ladenzu einer Diskussionsveranstaltung zum Thema ""Initiative für dasVerbot von Streubomben und Streumunition"" (Parlament,Klubsitzungssaal der SPÖ).Die genauen Details entnehmen Sie bitte der separaten Aussendung.10.00 Uhr Prammer/Binder-Maier - PressekonferenzDie II. Nationalratspräsidentin, SPÖ-Bundesfrauenvorsitzende BarbaraPrammer und die SPÖ-Abgeordnete Gabriele Binder-Maier nehmen in einergemeinsamen Pressekonferenz zum Thema ""Lust auf's Land - Frauen imländlichen Raum"" Stellung (Parlament, SPÖ-Stützpunktzimmer).MITTWOCH, 12. Juli 2006:10.00 Uhr NationalratDer Nationalrat tritt zu einer Sitzung zusammen (Parlament).DONNERSTAG, 13. Juli 2006:09.00 Uhr NationalratDer Nationalrat tritt zu einer Sitzung zusammen (Parlament).10.30 Uhr Bayr/Leichtfried - PressekonferenzSPÖ-Sprecherin für Entwicklngszusammenarbeit Petra Bayr undSPÖ-EU-Abgeordneter Jörg Leichtfried nehmen in einer gemeinsamenPressekonferenz zum Thema ""Die Fair Trade-Richtlinie desEuropaparlaments - neue faire Chancen für Österreich"" Stellung. DiePressekonferenz wird von einer äthiopischen Kaffeezeremonie umrahmt(Parlament, SPÖ-Stützpunktzimmer, ACHTUNG: auch FOTOTERMIN).10.00 Uhr Kinderfreunde-Pressekonferenz ""In ZukunftGratiskindergärten? Was Eltern wollen - was Kinderlose denken!""Die Kinderfreunde haben die Firma Marketagent.com und das Institutfür Kinderrechte & Elternbildung beauftragt, eine Studie überWünsche, Sichtweisen und Einstellungen von Eltern und Nichtelternrund um die Diskussion über Gratiskindergärten abzuwickeln. Im Rahmender österreichweit durchgeführten Studie wurden 1.000 Fragebögenausgewertet. Die Studie zeigt, wie Kindergärten heute gesehen werden,wer sie finanzieren soll, welche Aufgabe sie haben, und wie sieorganisiert sein sollen. Die Ergebnisse und Schlussfolgerungenpräsentieren in einer gemeinsamen Pressekonferenz zum Thema ""InZukunft Gratiskindergärten? Was Eltern wollen - was Kinderlosedenken!"" Mag. Thomas Schwabl (Marketagent.com), LR Josef Ackerl(Bundesvorsitzender der Kinderfreunde) Gernot Rammer(Bundesgeschäftsführer der Kinderfreunde) (Cafe Frauenhuber, 1010Wien, Himmelpfortgasse 6).FREITAG, 14. Juli 2006:09.00 Uhr NationalratDer Nationalrat tritt zu einer Sitzung zusammen (Parlament).(Schluss) mm/mpRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖTermineWochenvorschauChannelPolitik"
"Haberzettl in ""SPÖ Aktuell"": Alles tun für politischen Wechsel im Land","Wien (SK) - In einem Gastkommentar für die heute, Freitag, erscheinende Ausgabe der SPÖ-Wochenzeitung ""SPÖ Aktuell"" erklärt der neue FSG-Vorsitzende Wilhelm Haberzettl, welche Herausforderungen nun vor FSG und...",2006-07-07T10:44:38+02:00,https://www.ots.at/presseaussendung/OTS_20060707_OTS0084/haberzettl-in-spoe-aktuell-alles-tun-fuer-politischen-wechsel-im-land,"Wien (SK) - In einem Gastkommentar für die heute, Freitag,erscheinende Ausgabe der SPÖ-Wochenzeitung ""SPÖ Aktuell"" erklärt derneue FSG-Vorsitzende Wilhelm Haberzettl, welche Herausforderungen nunvor FSG und SPÖ liegen. So müsse es ""oberstes Gebot"" sein, jetztgemeinsam einen politischen Wechsel herbeizuführen. Dabei seien""Einzelinteressen und persönliche Empfindlichkeiten hintan zustellen"". Haberzettl spricht außerdem von der Notwendigkeit einerraschen Reform des ÖGB. Im Folgenden der Kommentar im Wortlaut: ****""Nach den Irritationen der letzten Wochen ist es an der Zeit, dassdie SPÖ und die Sozialdemokratischen GewerkschafterInnen wieder zueiner neuen gemeinsamen politischen Arbeit kommen. Dazu haben wir inden letzten Tagen anstrengende Bemühungen unternommen. Die ungeheurenVorfälle bei der BAWAG haben zu großen Belastungen innerhalb des ÖGB,aber auch im Verhältnis zwischen SPÖ und FSG geführt. Das istverständlich, geht es doch wenige Monate vor der Nationalratswahldarum, den arbeitenden Menschen klarzumachen, dass die derzeitigeBundesregierung ausschließlich auf ihre Kosten Politik macht. Dasgeht von der Rekordarbeitslosigkeit bis zur Belastungspolitik imSozialbereich, von der verfehlten Gesundheitspolitik bis zumerschwerten Zugang zu den Bildungseinrichtungen.In dieser Situation muss es oberstes Gebot sein, dass diesozialdemokratischen GewerkschafterInnen und die SPÖ alles tun, umeinen politischen Wechsel herbeizuführen. Das bedeutet aber auch,dass Einzelinteressen und persönliche Empfindlichkeiten hintan zustellen sind und allein das Erreichen des gemeinsamen politischenZiels zählt.Genauso vordringlich ist aber auch, dass der ÖGB sich raschreformieren muss, weil die Geduld der Mitglieder bereits aufsÄußerste strapaziert ist. Hauptziel muss eine schlagkräftigereOrganisation unter Berücksichtigung der Entwicklungen in deneinzelnen Wirtschafts- und Arbeitsbereichen sein. Für die FSG müssendabei auch jene ArbeitnehmerInnen im Mittelpunkt stehen, derenBeschäftigungsverhältnisse nicht auf den gewohnten rechtlichenRegelungen beruhen. Es geht um eine sozial gerechte Politik, für dieFSG und SPÖ gemeinsam kämpfen."" (Schluss) csRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖHaberzettlKommentarChannelPolitik"
"""Österreich verdient eine bessere Zukunft - die gemeinsamen Positionen von SPÖ und FSG""",Wien (SK) - Der FSG-Bundesvorstand hat heute einstimmig eine gemeinsame Erklärung von SPÖ und FSG beschlossen. Die gemeinsame Erklärung im Wortlaut:,2006-07-06T18:08:34+02:00,https://www.ots.at/presseaussendung/OTS_20060706_OTS0223/oesterreich-verdient-eine-bessere-zukunft-die-gemeinsamen-positionen-von-spoe-und-fsg,"Wien (SK) - Der FSG-Bundesvorstand hat heute einstimmig einegemeinsame Erklärung von SPÖ und FSG beschlossen. Die gemeinsameErklärung im Wortlaut:""Gemeinsam erfolgreiche Konzeptarbeit geleistetIn den vergangenen Jahren haben SPÖ und Fraktion SozialdemokratischerGewerkschafterInnen gemeinsam in den Kompetenzteams intensiv und sehrerfolgreich Alternativkonzepte zur unsozialen Regierungspolitikerarbeitet.Unsere gemeinsamen Schwerpunkte:BeschäftigungDie Regierung hat eine Rekordarbeitslosigkeit zu verantworten. Siehat die Jugendarbeitslosigkeit verdoppelt! Und sie hat den Druck amArbeitsmarkt enorm erhöht, etwa durch die Lockerung derSaisonierregelung, die Ausweitung des Grenzgängerabkommens und dasAufschnüren des Niederlassungs- und Aufenthaltsgesetzes, das dieHandhabe gegen Scheinselbstständigkeit eingeschränkt hat.Wir sind uns einig:Der Jobmotor muss angekurbelt werden und der Rekordarbeitslosigkeit,insbesondere der erschreckend hohen Jugendarbeitslosigkeit der Kampfangesagt werden.Notwendig sind:Mehr öffentliche Investitionen, Investitionsförderung fürUnternehmen, die in Österreich investieren, eine wachstumsfreundlicheSteuerreform, eine aktive Arbeitsmarktpolitik mit echtenBerufsausbildungen und neuen Arbeitsplätzen für ältereArbeitssuchende am zweiten Arbeitsmarkt (Non-Profit-Sektor); alleindurch den letzten Punkt würden 30.000 neue Jobs für Ältere und 20.000Ausbildungsplätze für die Jungen geschaffen.EinkommensgerechtigkeitDie Regierung hat durch ihre verfehlte, einseitige Verteilungspolitikeine fatale Entwicklung eingeleitet: Die Armen werden ärmer, dieReichen reicher. Mit der so genannten Steuerreform wurden dieGroßkonzerne entlastet, die kleinen und mittlerenEinkommensbezieherInnen gingen leer aus. Die Reallöhne derösterreichischen ArbeitnehmerInnen sind trotz guter Lohn- undGehaltspolitik der Gewerkschaften durch die Belastungen derBundesregierung seit 2001 in den vergangenen Jahren kaum gestiegen.Im EU-Vergleich (EU 25) ist Österreich, bezogen auf dasReallohnwachstum, in fünf Jahren vom 10. auf den 20. Platzzurückgefallen.Wir haben ein Sofortprogramm zur Mittelstandsentlastung, bei der diemittleren EinkommensbezieherInnen entlastet werden und kleine undmittlere Unternehmen profitieren. Die Steigerung der Kaufkraftschafft auch die nötige Nachfrage, um die Wirtschaft dauerhaftanzukurbeln. Der Kampf gegen die zunehmende Armut hat absolutePriorität.PensionenDie Regierung hat die PensionistInnen im Stich gelassen, indem siedie Pensionen jahrelang unter der Inflationsrate angepasst hat. Mitder so genannten ""Pensionsreform"" kürzte die Regierung diezukünftigen Pensionen um bis zu 30 Prozent und erhöhte Rezeptgebührenund Selbstbehalte, was vor allem PensionistInnen getroffen hat.Wir stehen für eine volle Abdeckung der Inflation für bestehendePensionen und haben ein faires Modell für die künftigePensionistInnengeneration erarbeitet. Die Grundpfeiler: 45 JahreArbeit sind genug - 80 Prozent des durchschnittlichen Nettoeinkommensgarantiert. Pensionskorridor auch für Frauen. Abschaffung derdoppelten Abschläge. Bessere Bewertung der Kindererziehungszeiten.Gleicher Beitragssatz für alle.BildungDie Bildungspolitik der Regierung ist von Reformverweigerung undbrutalen Kürzungen in Schulen und Universitäten gekennzeichnet.Mit uns wird es eine große Schulreform geben. So sollen in dennächsten Jahren 100.000 Ganztagsschulplätze geschaffen werden. Dasletzte Kindergartenjahr soll verpflichtend sein und der Vorbereitungauf die Schule dienen. Außerdem brauchen wir für die sprachlicheIntegration der Kinder mehr Integrationslehrer. Die Universitätenmüssen besser ausgestattet werden. Die Studiengebühren müssenabgeschafft werden.Wir wollen einen Schwerpunkt für Lehrlinge setzen. Es muss einAusbildungsfonds eingerichtet werden. Damit soll ein finanziellerAusgleich zwischen Unternehmen, die keine Lehrlinge ausbilden, undUnternehmen die Lehrlinge ausbilden, geschaffen werden. Damit würdeman nicht nur einen Anreiz geben, auszubilden, man könnte diezusätzlichen Einnahmen von den nicht ausbildenden Betrieben für dieWiedereinrichtung von Lehrwerkstätten verwenden.GesundheitDie Regierung agiert seit sechs Jahren nach dem Motto: ""Kranke müssenzahlen"". Die Selbstbehalte haben bereits Europaspitze erreicht. Eineumfassende Gesundheitsreform ist nicht in Sicht.Wir stehen für eine solidarische Finanzierung des Gesundheitssystems.Notwendig ist eine wirksame Beschränkung der Selbstbehalte. Niemandsoll mehr als 0,8 Prozent seines Bruttoeinkommens an Selbstbehaltenzahlen. Zusätzlich soll es für chronisch Kranke eine Obergrenze von150 Euro pro Jahr bei den Rezeptgebühren geben, die derzeit ofteinige hundert Euro pro Jahr ausmachen.Wahlsieg ist Voraussetzung für politische UmsetzungDa wir unsere Konzepte und Programme, die Österreich sozial gerechtermachen und durchwegs vom Gedanken der Chancengleichheit getragensind, nur dann umsetzen können, wenn die SPÖ in die Regierung kommt,müssen wir alles daran setzen, im Herbst einen Wahlsieg zu erringen.Besondere Situation macht besondere Kraftanstrengung notwendigReformen im ÖGB sind alternativenlos und müssen rasch umgesetztwerden. Der Gewerkschaftspräsident und die Vorsitzenden derTeilgewerkschaften, die der FSG-Fraktion angehören, sind sich ihrerVerantwortung für die Zukunft der gesamten Gewerkschaftsbewegungbewusst. Daher werden sie sich mit ganzer Kraft der Reform widmen undkein Nationalratsmandat ausüben. Voller Einsatz derGewerkschaftsspitzen für die Aufgaben der Gewerkschaft und die besteVertretung der Mitglieder. Voller Einsatz der SPÖ für einearbeitnehmerfreundliche Politik im Parlament und die beste Vertretungihrer Mitglieder.SPÖ will starke GewerkschaftDie SPÖ hat (im Gegensatz zur Regierung) größtes Interesse an starkenGewerkschaften. Die FSG ist ein starker und unverzichtbarer Teil derSPÖ. Die SPÖ ist sich der Bedeutung der Tätigkeit derFSG-FunktionärInnen und der sozialdemokratischenBetriebsrätInnen/PersonalvertreterInnen voll bewusst.Wechselseitige Stärkung von SPÖ und FSGÖsterreich braucht starke Gewerkschaften und eine starkeSozialdemokratie.Deshalb ist eine wechselseitige Stärkung der Gewerkschaften,insbesondere der FSG, und der SPÖ, notwendig.Gemeinsame Stärke als Voraussetzung für notwendigen PolitikwechselDie gemeinsame Stärke ist Grundvoraussetzung für den notwendigenpolitischen Wechsel. Nur gemeinsam können wir den Menschen unsereGrundwerte vermitteln.Für einen Kurswechsel in ÖsterreichBei der bevorstehenden Nationalratswahl werden die SPÖ und FSG mitvoller Kraft für den politischen Wechsel kämpfen, den unser Land unddie Menschen so dringend brauchen, damit in der nächstenBundesregierung die Interessen der ArbeitnehmerInnen wieder denStellenwert bekommen, der ihnen zusteht.Wir brauchen eine starke Gewerkschaftsbewegung im Land und wirbrauchen eine Sozialdemokratie in der Regierung, die eine sozialgerechte Politik macht.""(Schluss) psRückfragehinweis:Pressedienst der SPÖTel.: 01/53427-275http://www.spoe.atOTS-ORIGINALTEXT PRESSEAUSSENDUNG UNTER AUSSCHLIESSLICHER
INHALTLICHER VERANTWORTUNG DES AUSSENDERS - WWW.OTS.AT | NSKprintStichworteSPÖFSGGemeinsame ErklärungChannelPolitik"
